511	992	824	550	16	60	1
801	759	309	923	67	300	1
631	324	807	725	301	283	1
770	851	997	724	511	67	1
265	840	379	955	28	661	1
48	848	404	48	565	221	1
537	629	389	843	4	101	1
384	920	987	136	52	582	1
983	987	823	397	96	594	1
901	653	520	503	472	20	1
84	535	500	955	155	323	1
851	732	565	938	445	228	1
194	526	178	745	928	205	1
331	970	53	768	52	178	1
54	972	208	656	171	147	1
503	511	174	819	107	205	1
599	788	261	45	435	492	1
224	81	195	623	632	343	1
228	722	668	785	774	184	1
74	759	850	546	260	427	1
760	586	419	735	616	113	1
105	726	201	773	306	80	1
814	502	970	537	598	77	1
398	851	888	463	53	505	1
618	872	94	670	538	121	1
445	523	243	365	718	135	1
875	692	910	361	132	728	1
522	149	277	826	348	278	1
777	338	175	944	125	139	1
821	340	640	966	81	148	1
547	951	907	551	110	557	1
100	759	842	440	89	494	1
589	683	209	987	795	245	1
230	954	601	940	43	718	1
531	829	782	705	162	689	1
923	870	342	282	196	180	1
769	237	301	676	604	73	1
343	446	532	568	684	361	1
233	594	76	598	604	533	1
941	791	866	589	20	355	1
739	853	448	567	54	877	1
112	576	845	486	556	603	1
432	955	105	526	937	366	1
714	599	41	925	74	324	1
269	175	139	696	481	471	1
557	435	12	667	869	165	1
903	973	791	516	149	515	1
874	563	125	7	370	121	1
799	919	241	611	712	209	1
46	627	44	422	936	473	1
488	763	320	188	821	264	1
222	754	552	850	516	226	1
504	837	453	784	333	972	1
921	544	370	257	88	129	1
731	500	648	613	253	311	1
442	444	833	736	502	25	1
559	953	7	6	543	129	1
244	549	994	529	132	9	1
815	713	334	999	137	615	1
387	879	500	615	709	72	1
61	952	970	823	64	537	1
50	610	791	978	443	161	1
44	699	162	685	115	321	1
192	121	819	907	71	22	1
956	980	61	465	523	300	1
410	463	48	690	969	344	1
206	911	414	947	293	129	1
587	80	85	764	234	76	1
83	719	296	439	778	238	1
139	898	973	638	815	2	1
485	592	22	733	735	383	1
479	573	906	885	245	209	1
836	981	939	699	101	407	1
141	910	696	824	683	98	1
318	432	413	90	461	132	1
914	283	137	932	549	162	1
520	728	688	724	634	233	1
603	125	122	782	760	65	1
638	631	565	426	362	563	1
378	419	851	741	315	76	1
168	521	98	587	531	239	1
730	396	304	331	805	51	1
556	973	116	957	286	366	1
113	422	745	974	488	22	1
218	369	472	670	161	15	1
576	539	222	502	224	196	1
584	433	100	399	567	297	1
324	767	966	968	927	94	1
688	884	668	468	425	204	1
425	614	612	204	192	9	1
137	483	341	635	621	277	1
509	974	741	885	408	960	1
688	352	197	989	895	398	1
596	839	583	518	159	518	1
785	583	348	593	799	362	1
568	797	825	647	221	237	1
643	907	670	549	546	39	1
525	845	99	416	774	56	1
361	255	966	927	313	362	1
223	796	731	840	231	135	1
781	638	706	561	350	547	1
601	316	294	967	45	167	1
100	958	171	191	248	122	1
404	213	32	525	904	295	1
221	848	168	84	620	91	1
730	503	41	606	411	297	1
91	808	718	851	277	623	1
622	747	407	296	714	205	1
177	726	922	707	529	266	1
281	746	299	422	592	413	1
657	708	946	958	632	263	1
627	831	441	679	637	100	1
238	988	675	971	421	980	1
474	708	346	670	820	266	1
222	647	150	225	262	382	1
442	361	983	938	817	795	1
367	140	103	855	755	52	1
216	583	133	511	976	305	1
508	460	682	586	495	122	1
465	783	953	405	626	153	1
165	545	127	780	431	380	1
249	426	440	662	291	29	1
834	101	205	900	732	456	1
910	990	408	775	889	69	1
69	573	444	827	195	336	1
527	540	886	443	47	153	1
760	756	92	693	199	32	1
636	677	995	906	463	249	1
620	56	133	566	955	57	1
65	706	820	312	204	602	1
223	712	186	170	766	42	1
753	704	838	597	322	595	1
365	756	184	65	106	265	1
807	407	227	686	943	35	1
913	830	314	99	998	103	1
235	407	977	471	205	30	1
920	845	458	759	598	42	1
808	277	66	633	505	278	1
429	555	10	77	784	275	1
373	666	360	418	385	1	1
894	804	119	219	627	88	1
