468	184	417	964	616	14	2
948	251	81	271	825	228	2
173	454	309	430	238	991	2
5	411	193	117	943	227	2
577	671	722	263	659	540	2
606	391	93	196	583	950	2
118	243	388	497	711	91	2
727	658	336	275	221	576	2
868	391	728	985	537	320	2
124	997	354	703	494	562	2
794	26	463	528	748	679	2
889	858	552	129	640	860	2
798	523	201	587	88	997	2
127	964	440	113	389	710	2
586	987	371	490	972	518	2
73	353	281	662	996	213	2
693	332	451	814	599	216	2
212	834	849	252	912	141	2
738	383	638	737	635	30	2
52	295	420	61	360	767	2
273	34	133	191	301	378	2
821	718	298	183	933	695	2
606	187	535	309	364	633	2
919	174	487	30	345	716	2
811	229	224	159	983	665	2
371	986	662	190	584	906	2
959	566	103	279	498	867	2
345	103	430	20	25	534	2
821	833	235	287	393	827	2
348	624	692	918	800	244	2
561	991	52	251	523	965	2
157	289	292	199	776	461	2
29	827	254	28	319	984	2
15	118	384	847	648	547	2
555	832	781	837	427	896	2
404	729	215	565	650	532	2
205	524	78	787	984	629	2
41	485	63	211	66	827	2
583	930	565	82	982	831	2
183	345	328	59	483	221	2
847	313	786	984	409	234	2
500	970	839	157	668	856	2
195	219	84	427	355	560	2
981	207	719	138	425	699	2
445	609	414	32	917	630	2
333	721	246	970	788	394	2
50	642	254	318	390	724	2
617	968	65	321	655	727	2
882	35	592	135	930	534	2
930	264	423	322	486	908	2
455	544	444	708	800	219	2
684	119	132	340	888	770	2
433	843	672	814	298	471	2
937	261	809	920	586	327	2
441	53	323	528	491	597	2
646	324	441	89	98	797	2
825	729	494	37	195	830	2
549	300	701	794	561	303	2
992	959	948	206	613	969	2
145	497	466	443	448	392	2
531	204	695	294	450	149	2
951	581	598	845	675	245	2
9	941	231	99	898	974	2
387	759	262	145	729	659	2
251	724	76	292	159	951	2
930	408	730	448	632	141	2
401	796	172	109	731	987	2
951	18	373	257	719	873	2
780	554	78	61	868	521	2
799	569	407	253	413	656	2
599	608	847	14	914	212	2
898	271	386	192	552	217	2
296	268	346	358	737	745	2
632	582	382	250	644	852	2
457	601	268	33	773	894	2
358	111	281	650	570	980	2
253	327	359	716	797	118	2
718	777	381	65	152	713	2
458	39	905	981	468	414	2
230	582	211	37	270	962	2
262	534	831	637	694	102	2
887	12	912	922	837	174	2
327	488	477	714	846	475	2
124	951	5	940	989	625	2
785	334	913	23	476	963	2
627	425	900	248	975	530	2
757	413	96	16	92	905	2
683	966	99	756	609	466	2
668	359	395	184	928	94	2
69	378	927	38	884	359	2
709	799	497	795	742	252	2
276	265	675	246	781	803	2
24	467	850	934	495	975	2
373	750	60	341	93	548	2
406	918	268	212	65	619	2
127	571	114	42	750	749	2
980	166	661	491	933	929	2
786	57	559	827	910	226	2
47	831	86	696	906	467	2
653	439	826	942	929	440	2
470	610	605	709	971	471	2
718	588	351	252	857	865	2
975	430	351	102	750	788	2
747	72	290	219	717	993	2
319	634	136	123	244	982	2
421	461	501	660	916	163	2
738	378	397	334	588	499	2
874	78	337	800	848	993	2
32	223	787	178	739	503	2
290	311	440	17	402	869	2
614	428	313	48	26	640	2
763	188	568	2	960	968	2
